disasterNumber,county,state,type1,type2,event_name,event_title,SS_scale2,SS_scale,year,longitude,latitude,wind_34_down,wind_34_50,wind_50_64,wind_64_up,node1,node2,node3,node4,node5,node6,node7,node8,node9,SVI,population,homeownership_rate,hwm,wind_50_up,homeowner_rate,occupied_house,homeowner_occupied,type1,type2,assisstance_rate_type1,assisstance_rate_type2
4400,Thomas County,GA,5,5,7,HURRICANE MICHAEL,0,0,2018,-83.9193,30.8637,7,2,0,0,97.00587133,86.43723281,48.53360793,122.0705355,224.759739,346.2273767,459.8052567,588.5283061,820.4751236,0.9108,44334,62.80157,0,0,61.67676,"18,440",11373.19454,5,5,0.00043963,0.00043963
4400,Tift County,GA,7,3,7,HURRICANE MICHAEL,0,0,2018,-83.5266,31.4574,8,1,0,0,134.4490719,122.7501791,49.97451675,82.41264989,183.7453187,305.3392305,419.6872964,549.4563312,782.0209347,0.8809,40542,56.42241,0,0,57.6459,"15,921",9177.803739,7,3,0.00076271,0.000326876
4400,Turner County,GA,18,1,7,HURRICANE MICHAEL,0,0,2018,-83.6241,31.7164,8,1,0,0,141.4914094,129.2017633,46.6964397,68.62184986,173.1015142,295.5882192,411.7368886,542.9310636,776.1008751,0.9809,7908,66.86275,0,0,65.94232,"3,512",2315.894278,18,1,0.007772376,0.000431799
4400,Worth County,GA,28,16,7,HURRICANE MICHAEL,0,0,2018,-83.8509,31.5515,8,0,1,0,126.3158058,113.9771624,33.40820896,82.04314747,187.8265202,310.4982709,426.9360728,558.1973999,791.3584929,0.7357,20302,67.77552,0,1,65.01781,"8,183",5320.407392,28,16,0.005262755,0.003007289
4400,Brantley County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-81.9819,31.1969,7,2,0,0,195.7502046,186.5777204,130.564347,114.6539645,175.1180874,282.7702231,383.7660786,504.6797443,732.9639584,0.6229,18985,78.08496,0,0,79.74362,"6,915",5514.271323,0,0,0,0
4400,Colquitt County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.7688,31.1884,8,1,0,0,114.5892173,103.1605864,41.95859653,101.1371827,203.9712579,325.711673,440.0287122,569.5405964,801.9259565,0.9812,45455,59.19499,0,0,60.78444,"17,172",10437.90404,0,0,0,0
4400,Dooly County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.7988,32.1572,8,1,0,0,156.4962682,143.6226235,53.32907969,49.15032869,157.4993614,280.6504013,399.6519902,533.0834345,767.0106642,0.9484,13709,64.32009,0,0,63.97363,"4,047",2589.012806,0,0,0,0
4400,Houston County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.6662,32.459,9,0,0,0,175.3284554,162.3899042,71.63864169,31.26451991,139.6336982,262.6866289,382.5399345,516.7324684,750.8552897,0.5669,155523,63.59278,0,0,64.10772,"62,115",39820.51028,0,0,0,0
4400,Pulaski County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.476,32.2323,9,0,0,0,169.885458,157.2017383,68.35141724,36.88715465,143.5104697,266.5432388,384.55358,517.3780163,751.1539296,0.8459,11080,59.51487,0,0,60.74066,"3,595",2183.626727,0,0,0,0
4400,Wilcox County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.4323,31.9729,9,0,0,0,159.4472184,147.0466303,61.55180806,51.10509682,154.8372622,277.3785533,393.8658398,525.4954719,758.8658997,0.8169,8827,71.01556,0,0,74.32513,"2,811",2089.279404,0,0,0,0
4400,Ben Hill County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.2205,31.7598,9,0,0,0,158.1927054,146.3295605,67.33356344,62.54607634,160.2493,281.4921813,395.6925523,525.6543757,758.3776541,0.8726,16822,63.37247,0,0,61.03155,"7,074",4317.371847,0,0,0,0
4400,Dodge County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.1684,32.1722,8,1,0,0,177.3747392,165.0131118,79.11251725,37.77768588,137.4643067,259.7219471,375.8920909,507.4970892,740.8985937,0.9223,20793,67.58152,0,0,66.00902,"7,507",4955.297131,0,0,0,0
4400,Bleckley County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-83.3279,32.4344,9,0,0,0,184.0884444,171.3722986,82.03279445,22.91443358,129.3156653,252.3954735,370.7573407,503.9605194,737.861248,0.7395,12821,74.55254,0,0,74.57102,"4,547",3390.744279,0,0,0,0
4400,Jefferson County,GA,0,0,7,HURRICANE MICHAEL,0,0,2018,-82.4182,33.0549,8,1,0,0,242.19744,229.668139,141.1894279,42.3234877,72.40083811,194.4772272,311.6637202,444.7582131,678.7144867,0.9439,15424,63.6647,0,0,65.26848,"6,170",4027.065216,0,0,0,0
4563,Baldwin County,AL,1171,778,8,HURRICANE SALLY,1,2,2020,-87.7226,30.7276,6,1,1,1,25.7341829,15.08229166,35.04087866,74.28532812,117.2093993,171.2624094,249.2104919,328.5735702,405.5008358,0.3552,233140,78.99738,0,2,65.26848,"6,170",4027.065216,1171,778,0.290782477,0.193192799
4563,Escambia County,AL,197,98,8,HURRICANE SALLY,1,2,2020,-87.1615,31.1262,6,0,3,0,56.9382357,43.93133462,2.531436396,37.04978847,79.8816291,133.7190683,211.6693634,291.1905596,368.3276676,0.8924,36665,65.86841,0,3,65.26848,"6,170",4027.065216,197,98,0.048918999,0.02433534
4563,Mobile County,AL,2268,1124,8,HURRICANE SALLY,1,2,2020,-88.2058,30.7872,7,2,0,0,39.29157256,35.77724787,55.16686002,91.56791223,133.7694519,188.45365,267.3661994,347.540767,425.1002096,0.8116,414250,65.97787,0,0,65.26848,"6,170",4027.065216,2268,1124,0.56318929,0.279111447
4564,Bay County,FL,25,44,8,HURRICANE SALLY,1,2,2020,-85.6203,30.2652,6,3,0,0,107.9905951,103.6396352,95.86279868,97.67200212,113.0343663,142.0151684,199.4766231,267.0033809,336.5308346,0.7339,174461,67.39341,0,0,67.39341,"70,134",47265.69417,25,44,0.000528925,0.000930908
4564,Escambia County,FL,1140,681,8,HURRICANE SALLY,1,2,2020,-87.363,30.669,6,1,0,2,28.23115242,15.92781037,27.2425871,65.55070324,107.7175529,160.4155955,237.0381206,315.47809,391.7474211,0.7642,322424,64.145,0,2,64.145,"128,160",82208.232,1140,681,0.013867224,0.008283842
4564,Okaloosa County,FL,45,33,8,HURRICANE SALLY,1,2,2020,-86.5917,30.6913,5,2,2,0,62.04662101,53.43236679,39.85682089,54.91500029,88.37053048,135.057465,207.420261,283.4842979,358.2757685,0.5449,211809,66.77727,0,2,66.77727,"83,957",56064.19257,45,33,0.000802651,0.000588611
4564,Santa Rosa County,FL,207,150,8,HURRICANE SALLY,1,2,2020,-87.0219,30.7004,6,0,3,0,42.58331357,32.25056114,25.72107443,56.56349268,96.53050716,147.4280324,222.678208,300.3147065,376.0726307,0.5038,189133,77.14747,0,3,77.14747,"69,454",53582.00381,207,150,0.003863237,0.002799447
4564,Walton County,FL,22,18,8,HURRICANE SALLY,1,2,2020,-86.1696,30.6436,5,4,0,0,81.94578618,74.54337115,59.83334851,63.65005691,87.63241825,127.6629574,195.5413914,269.2930237,342.7183796,0.7253,75855,74.68625,0,0,74.68625,"29,981",22391.68461,22,18,0.000982508,0.00080387
